event|alphaid|time|ticker|volume
MergedAlphaEv|GRP_960000000_000048.SSE|960000000|000048.SSE|3024604
MergedAlphaEv|GRP_960000000_000049.SSE|960000000|000049.SSE|26137
MergedAlphaEv|GRP_960000000_000050.SSE|960000000|000050.SSE|94414
MergedAlphaEv|GRP_960000000_000001.SZSE|960000000|000001.SZSE|657009
MergedAlphaEv|GRP_960000000_000002.SZSE|960000000|000002.SZSE|23271
MergedAlphaEv|GRP_960000000_000003.SZSE|960000000|000003.SZSE|276944
MergedAlphaEv|GRP_960000000_000004.SZSE|960000000|000004.SZSE|276814
MergedAlphaEv|GRP_960000000_000005.SZSE|960000000|000005.SZSE|382945
MergedAlphaEv|GRP_960000000_000006.SZSE|960000000|000006.SZSE|543217
MergedAlphaEv|GRP_960000000_000007.SZSE|960000000|000007.SZSE|188875
MergedAlphaEv|GRP_960000000_000009.SZSE|960000000|000009.SZSE|561
MergedAlphaEv|GRP_960000000_000010.SZSE|960000000|000010.SZSE|2119408
MergedAlphaEv|GRP_960000000_000011.SZSE|960000000|000011.SZSE|208711
MergedAlphaEv|GRP_960000000_000012.SZSE|960000000|000012.SZSE|17651
MergedAlphaEv|GRP_960000000_000013.SZSE|960000000|000013.SZSE|327355
MergedAlphaEv|GRP_960000000_000014.SZSE|960000000|000014.SZSE|504200
MergedAlphaEv|GRP_960000000_000015.SZSE|960000000|000015.SZSE|25839
MergedAlphaEv|GRP_960000000_000016.SZSE|960000000|000016.SZSE|19308
MergedAlphaEv|GRP_960000000_000017.SZSE|960000000|000017.SZSE|414236
MergedAlphaEv|GRP_960000000_000018.SZSE|960000000|000018.SZSE|342885
MergedAlphaEv|GRP_960000000_000019.SZSE|960000000|000019.SZSE|803924
MergedAlphaEv|GRP_960000000_000020.SZSE|960000000|000020.SZSE|74101
